10  -3.44756e-012  10
10  -3.45033e-012  10
10  -3.45346e-012  10
10  -3.45696e-012  10
10  -3.46082e-012  10
10  -3.46505e-012  10
10  -3.46965e-012  10
10  -3.47461e-012  10
10  -3.47996e-012  10
10  -3.48568e-012  10
10  -3.49179e-012  10
10  -3.49829e-012  10
10  -3.50517e-012  10
10  -3.51246e-012  10
10  -3.52014e-012  10
10  -3.52824e-012  10
10  -3.53675e-012  10
10  -3.54568e-012  10
10  -3.55503e-012  10
10  -3.56482e-012  10
10  -3.57506e-012  10
10  -3.58574e-012  10
10  -3.59689e-012  10
10  -3.60851e-012  10
10  -3.6206e-012  10
10  -3.63319e-012  10
10  -3.64628e-012  10
10  -3.65988e-012  10
10  -3.67399e-012  10
10  -3.68864e-012  10
10  -3.70384e-012  10
10  -3.7196e-012  10
10  -3.73593e-012  10
10  -3.75285e-012  10
10  -3.77039e-012  10
10  -3.78854e-012  10
10  -3.80733e-012  10
10  -3.82678e-012  10
10  -3.8469e-012  10
10  -3.86772e-012  10
10  -3.88926e-012  10
10  -3.91154e-012  10
10  -3.93459e-012  10
10  -3.95842e-012  10
10  -3.98306e-012  10
10  -4.00855e-012  10
10  -4.03491e-012  10
10  -4.06217e-012  10
10  -4.09039e-012  10
10  -4.11955e-012  10
10  -4.1497e-012  10
10  -4.18089e-012  10
10  -4.21315e-012  10
10  -4.24653e-012  10
10  -4.28107e-012  10
10  -4.31681e-012  10
10  -4.3538e-012  10
10  -4.3921e-012  10
10  -4.43175e-012  10
10  -4.47281e-012  10
10  -4.51533e-012  10
10  -4.55938e-012  10
10  -4.60503e-012  10
10  -4.65234e-012  10
10  -4.70139e-012  10
10  -4.75225e-012  10
10  -4.80501e-012  10
10  -4.85975e-012  10
10  -4.91656e-012  10
10  -4.97554e-012  10
10  -5.03678e-012  10
10  -5.1004e-012  10
10  -5.1665e-012  10
10  -5.23522e-012  10
10  -5.30667e-012  10
10  -5.38099e-012  10
10  -5.45833e-012  10
10  -5.53884e-012  10
10  -5.62267e-012  10
10  -5.71001e-012  10
10  -5.80103e-012  10
10  -5.89594e-012  10
10  -5.99492e-012  10
10  -6.09822e-012  10
10  -6.20605e-012  10
10  -6.31867e-012  10
10  -6.43635e-012  10
10  -6.55936e-012  10
10  -6.68802e-012  10
10  -6.82264e-012  10
10  -6.96357e-012  10
10  -7.11117e-012  10
10  -7.26585e-012  10
10  -7.42802e-012  10
10  -7.59812e-012  10
10  -7.77662e-012  10
10  -7.96409e-012  10
10  -8.16106e-012  10
10  -8.36811e-012  10
10  -8.58589e-012  10
10  -8.81509e-012  10
10  -9.05643e-012  10
10  -9.31071e-012  10
10  -9.57879e-012  10
10  -9.86157e-012  10
10  -1.016e-011  10
10  -1.04753e-011  10
10  -1.08084e-011  10
10  -1.11607e-011  10
10  -1.15335e-011  10
10  -1.19283e-011  10
10  -1.23465e-011  10
10  -1.279e-011  10
10  -1.32605e-011  10
10  -1.376e-011  10
10  -1.42907e-011  10
10  -1.4855e-011  10
10  -1.54553e-011  10
10  -1.60945e-011  10
10  -1.67756e-011  10
10  -1.75019e-011  10
10  -1.8277e-011  10
10  -1.91048e-011  10
10  -1.99895e-011  10
10  -2.09359e-011  10
10  -2.1949e-011  10
10  -2.30345e-011  10
10  -2.41985e-011  10
10  -2.54478e-011  10
10  -2.67898e-011  10
10  -2.82326e-011  10
10  -2.97852e-011  10
10  -3.14575e-011  10
10  -3.32604e-011  10
10  -3.52059e-011  10
10  -3.73074e-011  10
10  -3.95795e-011  10
10  -4.20387e-011  10
10  -4.4703e-011  10
10  -4.75926e-011  10
10  -5.07299e-011  10
10  -5.41398e-011  10
10  -5.78502e-011  10
10  -6.1892e-011  10
10  -6.63e-011  10
10  -7.11131e-011  10
10  -7.6375e-011  10
10  -8.21345e-011  10
10  -8.84468e-011  10
10  -9.53739e-011  10
10  -1.02986e-010  10
10  -1.11362e-010  10
10  -1.20592e-010  10
10  -1.30776e-010  10
10  -1.42032e-010  10
10  -1.5449e-010  10
10  -1.68299e-010  10
10  -1.83632e-010  10
10  -2.00683e-010  10
10  -2.19679e-010  10
10  -2.40877e-010  10
10  -2.64576e-010  10
10  -2.91119e-010  10
10  -3.20904e-010  10
10  -3.54393e-010  10
10  -3.92124e-010  10
10  -4.34723e-010  10
10  -4.82923e-010  10
10  -5.37582e-010  10
10  -5.9971e-010  10
10  -6.70498e-010  10
10  -7.51355e-010  10
10  -8.43953e-010  10
10  -9.50281e-010  10
10  -1.07272e-009  10
10  -1.21411e-009  10
10  -1.37789e-009  10
10  -1.56821e-009  10
10  -1.79008e-009  10
10  -2.04963e-009  10
10  -2.35435e-009  10
10  -2.71343e-009  10
10  -3.13824e-009  10
10  -3.64288e-009  10
10  -4.24493e-009  10
10  -4.96647e-009  10
10  -5.83532e-009  10
10  -6.88683e-009  10
10  -8.16614e-009  10
10  -9.73129e-009  10
10  -1.16575e-008  10
10  -1.40429e-008  10
10  -1.70167e-008  10
10  -2.07501e-008  10
10  -2.54725e-008  10
10  -3.14939e-008  10
10  -3.92375e-008  10
10  -4.92875e-008  10
10  -6.24596e-008  10
10  -7.99074e-008  10
10  -1.03284e-007  10
10  -1.34992e-007  10
10  -1.78581e-007  10
10  -2.39381e-007  10
10  -3.25542e-007  10
10  -4.49785e-007  10
10  -6.3239e-007  10
10  -9.06466e-007  10
10  -1.32749e-006  10
10  -1.99112e-006  10
10  -3.06746e-006  10
10  -4.86964e-006  10
10  -7.99588e-006  9.99999
10  -1.36363e-005  9.99999
10  -2.42621e-005  9.99998
10  -4.52333e-005  9.99996
10  -8.86553e-005  9.99992
10  -0.000182652  9.99985
10.0001  -0.000392289  9.99967
10.0002  -0.000855608  9.9993
10.0004  -0.00178466  9.99859
10.0009  -0.00319115  9.99766
10.0016  -0.00424136  9.99741
10.0025  -0.00381398  9.99872
10.0032  -0.00240844  10.0008
10.0035  -0.00122042  10.0023
10.0037  -0.000565539  10.0031
10.0037  -0.000260154  10.0035
10.0037  -0.000123613  10.0036
10.0037  -6.15907e-005  10.0037
10.0038  -3.22804e-005  10.0037
10.0038  -1.77594e-005  10.0037
10.0038  -1.02148e-005  10.0037
10.0038  -6.11492e-006  10.0037
10.0038  -3.79342e-006  10.0038
10.0038  -2.42907e-006  10.0038
10.0038  -1.59996e-006  10.0038
10.0038  -1.08074e-006  10.0038
10.0038  -7.46687e-007  10.0038
10.0038  -5.26465e-007  10.0038
10.0038  -3.7806e-007  10.0038
10.0038  -2.76038e-007  10.0038
10.0038  -2.0462e-007  10.0038
10.0038  -1.53794e-007  10.0038
10.0038  -1.17072e-007  10.0038
10.0038  -9.01714e-008  10.0038
10.0038  -7.0213e-008  10.0038
10.0038  -5.52317e-008  10.0038
10.0038  -4.38651e-008  10.0038
10.0038  -3.51558e-008  10.0038
10.0038  -2.84222e-008  10.0038
10.0038  -2.31736e-008  10.0038
10.0038  -1.90525e-008  10.0038
10.0038  -1.57958e-008  10.0038
10.0038  -1.32085e-008  10.0038
10.0038  -1.11445e-008  10.0038
10.0038  -9.49366e-009  10.0038
10.0038  -8.1725e-009  10.0038
10.0038  -7.11755e-009  10.0038
10.0038  -6.28046e-009  10.0038
10.0038  -5.62453e-009  10.0038
10.0038  -5.12216e-009  10.0038
10.0038  -4.75305e-009  10.0038
10.0038  -4.5029e-009  10.0038
10.0038  -4.36254e-009  10.0038
10.0038  -4.32738e-009  10.0038
10.0038  -4.39718e-009  10.0038
10.0038  -4.57609e-009  10.0038
10.0038  -4.87292e-009  10.0038
10.0038  -5.30181e-009  10.0038
10.0038  -5.88318e-009  10.0038
10.0038  -6.64518e-009  10.0038
10.0038  -7.62578e-009  10.0038
10.0038  -8.87563e-009  10.0038
10.0038  -1.04621e-008  10.0038
10.0038  -1.24748e-008  10.0038
10.0038  -1.50336e-008  10.0038
10.0038  -1.82997e-008  10.0038
10.0038  -2.24913e-008  10.0038
10.0038  -2.79066e-008  10.0038
10.0038  -3.49572e-008  10.0038
10.0038  -4.42165e-008  10.0038
10.0038  -5.64933e-008  10.0038
10.0038  -7.29417e-008  10.0038
10.0038  -9.52304e-008  10.0038
10.0038  -1.25806e-007  10.0038
10.0038  -1.68308e-007  10.0038
10.0038  -2.2824e-007  10.0038
10.0038  -3.14055e-007  10.0038
10.0038  -4.38981e-007  10.0038
10.0038  -6.24088e-007  10.0038
10.0038  -9.0359e-007  10.0038
10.0038  -1.33414e-006  10.0038
10.0038  -2.01136e-006  10.0038
10.0038  -3.09961e-006  10.0038
10.0038  -4.88568e-006  10.0038
10.0038  -7.87487e-006  10.0037
10.0038  -1.29563e-005  10.0037
10.0038  -2.16617e-005  10.0037
10.0038  -3.64781e-005  10.0037
10.0038  -6.09175e-005  10.0037
10.0038  -9.84056e-005  10.0037
10.0038  -0.000148393  10.0036
10.0038  -0.000200001  10.0036
10.0038  -0.00023116  10.0036
10.0038  -0.000223775  10.0036
10.0038  -0.00018244  10.0036
10.0038  -0.000129316  10.0037
10.0038  -8.3257e-005  10.0038
10.0038  -5.07455e-005  10.0038
10.0038  -3.0225e-005  10.0038
10.0038  -1.79702e-005  10.0038
10.0038  -1.08027e-005  10.0038
10.0038  -6.61239e-006  10.0038
10.0038  -4.13514e-006  10.0038
10.0038  -2.64493e-006  10.0038
10.0038  -1.7301e-006  10.0038
10.0038  -1.15637e-006  10.0038
10.0038  -7.88815e-007  10.0038
10.0038  -5.4845e-007  10.0038
10.0038  -3.8815e-007  10.0038
10.0038  -2.79251e-007  10.0038
10.0038  -2.03981e-007  10.0038
10.0038  -1.51109e-007  10.0038
10.0038  -1.13407e-007  10.0038
10.0038  -8.61433e-008  10.0038
10.0038  -6.61694e-008  10.0038
10.0038  -5.13574e-008  10.0038
10.0038  -4.02481e-008  10.0038
10.0038  -3.18273e-008  10.0038
10.0038  -2.5381e-008  10.0038
10.0038  -2.04003e-008  10.0038
10.0038  -1.65185e-008  10.0038
10.0038  -1.34684e-008  10.0038
10.0038  -1.10533e-008  10.0038
10.0038  -9.12718e-009  10.0038
10.0038  -7.5806e-009  10.0038
10.0038  -6.33074e-009  10.0038
10.0038  -5.31452e-009  10.0038
10.0038  -4.4835e-009  10.0038
10.0038  -3.80023e-009  10.0038
10.0038  -3.23551e-009  10.0038
10.0038  -2.76648e-009  10.0038
10.0038  -2.3751e-009  10.0038
10.0038  -2.04706e-009  10.0038
10.0038  -1.77093e-009  10.0038
10.0038  -1.53757e-009  10.0038
10.0038  -1.33958e-009  10.0038
10.0038  -1.17097e-009  10.0038
10.0038  -1.02689e-009  10.0038
10.0038  -9.03339e-010  10.0038
10.0038  -7.97054e-010  10.0038
10.0038  -7.05335e-010  10.0038
10.0038  -6.2595e-010  10.0038
10.0038  -5.57042e-010  10.0038
10.0038  -4.97064e-010  10.0038
10.0038  -4.44721e-010  10.0038
10.0038  -3.98922e-010  10.0038
10.0038  -3.58753e-010  10.0038
10.0038  -3.23437e-010  10.0038
10.0038  -2.92317e-010  10.0038
10.0038  -2.64835e-010  10.0038
10.0038  -2.40514e-010  10.0038
10.0038  -2.18946e-010  10.0038
10.0038  -1.99782e-010  10.0038
10.0038  -1.82722e-010  10.0038
10.0038  -1.67507e-010  10.0038
10.0038  -1.53913e-010  10.0038
10.0038  -1.41747e-010  10.0038
10.0038  -1.30842e-010  10.0038
10.0038  -1.2105e-010  10.0038
10.0038  -1.12245e-010  10.0038
10.0038  -1.04315e-010  10.0038
10.0038  -9.71646e-011  10.0038
10.0038  -9.07069e-011  10.0038
10.0038  -8.48676e-011  10.0038
10.0038  -7.95808e-011  10.0038
10.0038  -7.47884e-011  10.0038
10.0038  -7.04392e-011  10.0038
10.0038  -6.64878e-011  10.0038
10.0038  -6.2894e-011  10.0038
10.0038  -5.96222e-011  10.0038
10.0038  -5.66408e-011  10.0038
10.0038  -5.39214e-011  10.0038
10.0038  -5.1439e-011  10.0038
10.0038  -4.91712e-011  10.0038
10.0038  -4.70979e-011  10.0038
10.0038  -4.52011e-011  10.0038
10.0038  -4.34648e-011  10.0038
10.0038  -4.18746e-011  10.0038
10.0038  -4.04174e-011  10.0038
10.0038  -3.90817e-011  10.0038
10.0038  -3.78569e-011  10.0038
10.0038  -3.67336e-011  10.0038
10.0038  -3.57032e-011  10.0038
10.0038  -3.4758e-011  10.0038
10.0038  -3.3891e-011  10.0038
10.0038  -3.3096e-011  10.0038
10.0038  -3.23673e-011  10.0038
10.0038  -3.16995e-011  10.0038
10.0038  -3.10882e-011  10.0038
10.0038  -3.05289e-011  10.0038
10.0038  -3.00178e-011  10.0038
10.0038  -2.95514e-011  10.0038
10.0038  -2.91265e-011  10.0038
10.0038  -2.87403e-011  10.0038
10.0038  -2.839e-011  10.0038
10.0038  -2.80732e-011  10.0038
10.0038  -2.77878e-011  10.0038
10.0038  -2.75318e-011  10.0038
10.0038  -2.73034e-011  10.0038
10.0038  -2.71009e-011  10.0038
10.0038  -2.69229e-011  10.0038
10.0038  -2.67679e-011  10.0038
10.0038  -2.66349e-011  10.0038
10.0038  -2.65227e-011  10.0038
10.0038  -2.64302e-011  10.0038
10.0038  -2.63566e-011  10.0038
10.0038  -2.63012e-011  10.0038
10.0038  -2.62631e-011  10.0038
10.0038  -2.62418e-011  10.0038
10.0038  -2.62367e-011  10.0038
10.0038  -2.62474e-011  10.0038
10.0038  -2.62733e-011  10.0038
10.0038  -2.63142e-011  10.0038
10.0038  -2.63698e-011  10.0038
10.0038  -2.64398e-011  10.0038
10.0038  -2.6524e-011  10.0038
10.0038  -2.66223e-011  10.0038
10.0038  -2.67347e-011  10.0038
10.0038  -2.68611e-011  10.0038
10.0038  -2.70015e-011  10.0038
10.0038  -2.71559e-011  10.0038
10.0038  -2.73245e-011  10.0038
10.0038  -2.75074e-011  10.0038
10.0038  -2.77048e-011  10.0038
10.0038  -2.79169e-011  10.0038
10.0038  -2.81441e-011  10.0038
10.0038  -2.83865e-011  10.0038
10.0038  -2.86445e-011  10.0038
10.0038  -2.89186e-011  10.0038
10.0038  -2.92092e-011  10.0038
10.0038  -2.95167e-011  10.0038
10.0038  -2.98417e-011  10.0038
10.0038  -3.01848e-011  10.0038
10.0038  -3.05464e-011  10.0038
10.0038  -3.09274e-011  10.0038
10.0038  -3.13283e-011  10.0038
10.0038  -3.17499e-011  10.0038
10.0038  -3.21931e-011  10.0038
10.0038  -3.26586e-011  10.0038
10.0038  -3.31474e-011  10.0038
10.0038  -3.36604e-011  10.0038
10.0038  -3.41985e-011  10.0038
10.0038  -3.4763e-011  10.0038
10.0038  -3.53549e-011  10.0038
10.0038  -3.59753e-011  10.0038
10.0038  -3.66256e-011  10.0038
10.0038  -3.73071e-011  10.0038
10.0038  -3.80211e-011  10.0038
10.0038  -3.87692e-011  10.0038
10.0038  -3.95528e-011  10.0038
10.0038  -4.03737e-011  10.0038
10.0038  -4.12335e-011  10.0038
10.0038  -4.21341e-011  10.0038
10.0038  -4.30774e-011  10.0038
10.0038  -4.40654e-011  10.0038
10.0038  -4.51002e-011  10.0038
10.0038  -4.61841e-011  10.0038
10.0038  -4.73195e-011  10.0038
10.0038  -4.85088e-011  10.0038
10.0038  -4.97546e-011  10.0038
10.0038  -5.10598e-011  10.0038
10.0038  -5.24273e-011  10.0038
10.0038  -5.38601e-011  10.0038
10.0038  -5.53616e-011  10.0038
10.0038  -5.6935e-011  10.0038
10.0038  -5.85842e-011  10.0038
10.0038  -6.03128e-011  10.0038
10.0038  -6.2125e-011  10.0038
10.0038  -6.4025e-011  10.0038
10.0038  -6.60173e-011  10.0038
10.0038  -6.81068e-011  10.0038
10.0038  -7.02984e-011  10.0038
10.0038  -7.25974e-011  10.0038
10.0038  -7.50096e-011  10.0038
10.0038  -7.75409e-011  10.0038
10.0038  -8.01976e-011  10.0038
10.0038  -8.29863e-011  10.0038
10.0038  -8.59143e-011  10.0038
10.0038  -8.89889e-011  10.0038
10.0038  -9.22181e-011  10.0038
10.0038  -9.56104e-011  10.0038
10.0038  -9.91746e-011  10.0038
10.0038  -1.0292e-010  10.0038
10.0038  -1.06857e-010  10.0038
10.0038  -1.10996e-010  10.0038
10.0038  -1.15349e-010  10.0038
10.0038  -1.19926e-010  10.0038
10.0038  -1.24742e-010  10.0038
10.0038  -1.29809e-010  10.0038
10.0038  -1.35142e-010  10.0038
10.0038  -1.40757e-010  10.0038
10.0038  -1.46668e-010  10.0038
10.0038  -1.52893e-010  10.0038
