470  918.281  110.888  0.236785  0.0362691  1.46405e-005  1.84124e-005  0.0952651  0.0116216  0.0952797  0.01164
480  929.131  153.419  0.195712  0.0497996  9.09874e-006  1.05816e-005  0.0940935  0.0159229  0.0941026  0.0159335
490  937.612  192.753  0.141919  0.0621217  5.82593e-006  5.7243e-006  0.0929323  0.0196876  0.0929381  0.0196934
500  943.139  220.287  0.0777639  0.0705596  4.07385e-006  3.53696e-006  0.0920741  0.0219755  0.0920782  0.021979
510  945.302  229.659  0.00794295  0.0731478  3.24592e-006  3.26838e-006  0.0917707  0.0222477  0.0917739  0.0222509
520  943.965  219.286  -0.0616178  0.0695123  3.04577e-006  3.90272e-006  0.0921005  0.0208922  0.0921036  0.0208961
530  939.281  192.659  -0.125355  0.060852  3.4432e-006  4.91787e-006  0.0929354  0.0183086  0.0929389  0.0183135
540  931.648  156.403  -0.179312  0.0492696  4.69788e-006  7.28733e-006  0.0940239  0.0148885  0.0940286  0.0148958
550  921.607  117.699  -0.221681  0.0370303  7.4521e-006  1.20075e-005  0.0951146  0.0111673  0.095122  0.0111793
560  909.738  82.2711  -0.252645  0.0259103  1.2464e-005  1.86301e-005  0.0960397  0.00772203  0.0960521  0.00774066
570  896.578  53.4767  -0.273737  0.0168799  2.11489e-005  3.26429e-005  0.0967305  0.00500594  0.0967517  0.00503859
580  882.565  32.2787  -0.287129  0.0102482  3.4367e-005  4.7927e-005  0.0971932  0.0030291  0.0972276  0.00307703
590  868.028  18.1717  -0.295044  0.00579195  5.3274e-005  6.64646e-005  0.0974715  0.00170805  0.0975248  0.00177452
600  853.191  9.71522  -0.299385  0.003063  7.68161e-005  8.423e-005  0.0976191  0.000904478  0.0976959  0.000988708
610  838.196  4.94068  -0.301573  0.00152639  0.000104176  8.71966e-005  0.0976833  0.000446151  0.0977874  0.000533347
620  823.124  2.40089  -0.302547  0.000724304  0.000133801  9.37519e-005  0.0976984  0.000204768  0.0978322  0.00029852
630  808.023  1.10424  -0.302851  0.000366042  0.000162865  9.22418e-005  0.0976874  0.000119214  0.0978502  0.000211456
640  792.916  1.1008  -0.302768  0.000456557  0.000192209  7.26378e-005  0.0976613  0.000163968  0.0978535  0.000236606
650  777.82  1.21037  -0.302452  0.000552528  0.000226057  6.75435e-005  0.0976222  0.000187325  0.0978483  0.000254869
660  762.744  1.22533  -0.301973  0.000565121  0.000272136  0.000144759  0.0975656  0.000173741  0.0978377  0.0003185
670  747.695  1.21567  -0.301362  0.000541746  0.000347807  0.000302513  0.0974769  0.000359143  0.0978247  0.000661656
680  732.679  1.22715  -0.300609  0.000691697  0.000485086  0.000599198  0.0973252  0.00072735  0.0978102  0.00132655
690  717.706  2.27545  -0.299643  0.00128958  0.000733654  0.00110301  0.0970607  0.00133614  0.0977943  0.00243915
700  702.789  3.89659  -0.298352  0.00217393  0.0011619  0.00189643  0.0966156  0.00227887  0.0977775  0.0041753
710  687.948  6.24114  -0.296566  0.0034444  0.00185305  0.00302841  0.0959054  0.00366149  0.0977585  0.0066899
720  673.212  9.24324  -0.294089  0.00504827  0.00289504  0.00447873  0.0948398  0.00545712  0.0977348  0.00993584
730  658.62  12.5593  -0.290761  0.0068293  0.00435894  0.0061681  0.0933472  0.00751543  0.0977062  0.0136835
740  644.218  15.9069  -0.286473  0.00870675  0.00627323  0.00791895  0.0913989  0.009603  0.0976722  0.0175219
750  630.053  18.7799  -0.281252  0.0102778  0.00860624  0.00945992  0.0890263  0.0114468  0.0976325  0.0209067
760  616.167  20.7279  -0.2753  0.0112525  0.0112599  0.0105392  0.0863312  0.012791  0.0975911  0.0233302
770  602.591  21.463  -0.268926  0.0115806  0.0140782  0.010984  0.0834716  0.0133457  0.0975499  0.0243297
780  589.334  20.9579  -0.262531  0.0112427  0.0168752  0.0107311  0.0806369  0.0130164  0.0975121  0.0237475
790  576.389  19.2213  -0.256506  0.0101931  0.0194733  0.00981823  0.0780058  0.0118686  0.0974791  0.0216868
800  563.729  16.642  -0.251194  0.0086164  0.0217359  0.00843489  0.075717  0.0101394  0.0974529  0.0185743
810  551.311  13.5065  -0.246801  0.00689324  0.0235776  0.00685316  0.0738552  0.00820978  0.0974327  0.0150629
820  539.088  10.3623  -0.243395  0.00524408  0.0249611  0.00528954  0.0724558  0.00634965  0.0974169  0.0116392
830  527.012  7.60169  -0.240952  0.00382551  0.0258892  0.00388787  0.0715143  0.00466442  0.0974035  0.00855229
840  515.034  5.34663  -0.239398  0.00267201  0.0263789  0.00273172  0.0710117  0.00327511  0.0973906  0.00600683
850  503.115  3.59669  -0.23865  0.00178794  0.0264462  0.00183251  0.0709304  0.00218492  0.0973765  0.00401743
860  491.214  3.48257  -0.238628  0.00242927  0.0260998  0.00182389  0.0712602  0.00235772  0.0973599  0.00418161
870  479.298  4.83908  -0.239265  0.00326996  0.0253443  0.00251284  0.0719959  0.00320358  0.0973402  0.00571642
880  467.335  6.34672  -0.240531  0.0042888  0.0241782  0.00328636  0.0731389  0.00418444  0.0973171  0.0074708
890  455.293  7.70833  -0.242385  0.00526447  0.0226161  0.00404062  0.0746749  0.0052417  0.097291  0.00928233
900  443.147  8.9895  -0.244728  0.00598668  0.0207056  0.00469985  0.0765572  0.00602928  0.0972628  0.0107291
910  430.875  9.95051  -0.24744  0.0067057  0.0185223  0.00518313  0.0787116  0.00667135  0.0972339  0.0118545
920  418.46  10.323  -0.250424  0.0069142  0.0161642  0.00546617  0.0810423  0.00699883  0.0972065  0.012465
930  405.892  10.378  -0.253527  0.00691049  0.0137484  0.00542852  0.0834331  0.00700187  0.0971815  0.0124304
940  393.17  9.88519  -0.25661  0.00652535  0.0114059  0.00513459  0.0857554  0.00662363  0.0971613  0.0117582
950  380.296  9.22373  -0.259564  0.0059146  0.00923832  0.0046523  0.0879077  0.00601491  0.097146  0.0106672
960  367.279  7.93609  -0.262369  0.00503319  0.00732103  0.00404664  0.0898167  0.00517446  0.0971377  0.0092211
970  354.127  6.69825  -0.264984  0.00421804  0.00569834  0.00331777  0.0914388  0.00432642  0.0971371  0.00764419
980  340.848  5.31092  -0.267429  0.00321753  0.00438768  0.00264303  0.0927577  0.00337082  0.0971454  0.00601385
990  327.452  4.04994  -0.269731  0.00255419  0.00336435  0.00200909  0.093797  0.0025867  0.0971614  0.00459579
1000  313.942  4.46971  -0.271939  0.00181361  0.00258949  0.0014998  0.094595  0.00190635  0.0971845  0.00340615
1010  300.325  5.16319  -0.274074  0.00164483  0.00201964  0.00105952  0.0951938  0.00134114  0.0972134  0.00240066
1020  286.603  5.67019  -0.27611  0.00180013  0.00161027  0.000712016  0.0956348  0.000932882  0.0972451  0.0016449
1030  272.783  5.88925  -0.277994  0.00185857  0.00131648  0.000494043  0.0959588  0.000609885  0.0972752  0.00110393
1040  258.875  5.77728  -0.279557  0.0018131  0.0011007  0.00031822  0.0961952  0.000570233  0.097296  0.000888453
1050  244.903  5.39159  -0.280537  0.00168342  0.00093583  0.000188621  0.0963599  0.000545544  0.0972957  0.000734164
1060  230.903  4.83033  -0.280624  0.00220666  0.000806661  0.000157489  0.0964548  0.000735667  0.0972615  0.000893155
1070  216.929  4.16165  -0.279369  0.00374011  0.000696372  0.000174223  0.0964793  0.00123376  0.0971757  0.00140798
1080  203.062  3.42504  -0.276178  0.0059729  0.000599504  0.000184678  0.0964198  0.00197413  0.0970193  0.00215881
1090  189.415  2.70265  -0.270361  0.00900452  0.000510531  0.000194128  0.0962618  0.00300344  0.0967724  0.00319757
1100  176.139  2.11367  -0.261142  0.0128905  0.000429325  0.00018169  0.0959893  0.00426395  0.0964187  0.00444564
1110  163.422  2.48034  -0.247732  0.0176515  0.000358119  0.000170408  0.0955906  0.00587887  0.0959487  0.00604928
1120  151.492  3.33502  -0.229392  0.0230288  0.000292259  0.00015861  0.0950769  0.00777216  0.0953691  0.00793077
1130  140.607  4.15251  -0.205705  0.0287121  0.000234804  0.000128111  0.0944744  0.00972397  0.0947092  0.00985208
1140  131.038  5.09751  -0.176526  0.0342547  0.000187635  9.56801e-005  0.0938301  0.01159  0.0940178  0.0116857
1150  123.053  5.82535  -0.142154  0.0392207  0.000148077  6.27574e-005  0.0932131  0.0131224  0.0933612  0.0131852
1160  116.897  6.49887  -0.103277  0.0430571  0.000118919  3.43365e-005  0.0926957  0.0141556  0.0928146  0.01419
1170  112.767  6.92448  -0.0611137  0.0453147  9.91202e-005  3.30791e-005  0.0923506  0.0147487  0.0924497  0.0147818
1180  110.789  7.06754  -0.0171773  0.046008  8.35295e-005  5.61269e-005  0.0922256  0.014414  0.0923091  0.0144701
1190  111.014  7.06886  0.026929  0.0449836  7.31964e-005  8.40255e-005  0.092334  0.0135228  0.0924072  0.0136068
1200  113.41  6.60461  0.0695833  0.042402  7.17476e-005  0.0001118  0.0926512  0.0130914  0.092723  0.0132032
1210  117.869  6.22435  0.109394  0.0385708  7.79435e-005  0.000138694  0.0931287  0.012222  0.0932067  0.0123607
1220  124.221  5.43807  0.145251  0.033848  9.06685e-005  0.000155538  0.0937035  0.0108914  0.0937942  0.0110469
1230  132.25  4.81185  0.176439  0.0287959  0.000113059  0.000155501  0.0943029  0.00933181  0.094416  0.00948732
1240  141.714  3.96632  0.202698  0.023754  0.000147762  0.000143104  0.0948706  0.00772445  0.0950184  0.00786755
1250  152.367  3.29031  0.22408  0.0189479  0.000194565  0.000137951  0.0953684  0.00614617  0.095563  0.00628412
1260  163.973  2.60886  0.240864  0.0147341  0.000253738  0.00015407  0.0957709  0.00469086  0.0960247  0.00484493
1270  176.315  2.0365  0.253624  0.0111835  0.000325741  0.000186989  0.0960729  0.0034757  0.0963986  0.00366269
1280  189.208  2.35225  0.262944  0.00825715  0.000409705  0.000224778  0.096276  0.00255955  0.0966857  0.00278433
1290  202.492  2.82582  0.269412  0.00594458  0.000507192  0.000258458  0.0963877  0.00182771  0.0968949  0.00208617
1300  216.044  3.24497  0.273696  0.00419952  0.00062392  0.00029079  0.0964177  0.00126896  0.0970416  0.00155975
1310  229.765  3.70417  0.276227  0.00290371  0.000772031  0.000481061  0.0963635  0.000856377  0.0971355  0.00133744
1320  243.576  4.0295  0.277341  0.00196496  0.000967887  0.0007279  0.0962223  0.00102114  0.0971901  0.00174904
1330  257.416  4.25354  0.277419  0.0018319  0.00123081  0.00103435  0.0959859  0.00141885  0.0972167  0.0024532
1340  271.239  4.49464  0.276614  0.00241985  0.00158429  0.00143468  0.0956337  0.00195633  0.097218  0.003391
1350  285.001  4.47662  0.275053  0.00304295  0.0020514  0.00193859  0.0951522  0.0026484  0.0972037  0.00458699
1360  298.672  4.36288  0.272934  0.00372342  0.00265474  0.00258369  0.0945261  0.0036082  0.0971809  0.00619189
1370  312.224  5.64569  0.270287  0.00479832  0.00341653  0.00335448  0.093731  0.00466263  0.0971475  0.00801711
1380  325.63  7.11673  0.267066  0.00605015  0.00435061  0.00420349  0.0927537  0.00585496  0.0971043  0.0100584
1390  338.864  8.68625  0.26337  0.00732956  0.0054608  0.00511261  0.0915982  0.00710299  0.097059  0.0122156
1400  351.904  10.3823  0.259318  0.00872655  0.0067386  0.00599575  0.0902747  0.00836914  0.0970133  0.0143649
1410  364.733  11.7393  0.254904  0.00982257  0.00816385  0.00678069  0.0888001  0.00938161  0.096964  0.0161623
1420  377.332  12.6361  0.250127  0.0104914  0.00970813  0.0073998  0.0872034  0.0100977  0.0969115  0.0174975
1430  389.688  13.3156  0.245145  0.0110238  0.0113318  0.00780543  0.0855294  0.0105963  0.0968612  0.0184018
1440  401.794  13.541  0.240124  0.011176  0.0129898  0.00802419  0.0838253  0.0108359  0.0968151  0.0188601
1450  413.649  13.3127  0.235108  0.0109245  0.0146301  0.00801034  0.0821405  0.0106804  0.0967706  0.0186907
1460  425.255  12.9534  0.230178  0.0105941  0.0161931  0.00778004  0.0805348  0.0103503  0.0967279  0.0181304
1470  436.621  12.0547  0.225526  0.00983798  0.0176183  0.00735703  0.079072  0.00969276  0.0966903  0.0170498
1480  447.766  11.2218  0.221344  0.00900008  0.0188415  0.00677568  0.0778155  0.00895078  0.096657  0.0157265
1490  458.716  10.0083  0.217764  0.0079967  0.019819  0.00608529  0.0768081  0.00795841  0.0966272  0.0140437
1500  469.503  8.78627  0.214793  0.00688216  0.0205211  0.00532592  0.0760764  0.00693914  0.0965975  0.0122651
1510  480.156  7.44441  0.212417  0.00592143  0.0209402  0.00459396  0.075628  0.00593586  0.0965682  0.0105298
1520  490.705  7.26821  0.210632  0.00493354  0.0210646  0.00384897  0.0754731  0.00492931  0.0965377  0.00877828
1530  501.18  9.04783  0.209429  0.00417537  0.0208978  0.00319358  0.0756082  0.00411144  0.096506  0.00730502
1540  511.607  10.5871  0.208774  0.00488481  0.0204501  0.00256777  0.0760216  0.00335811  0.0964717  0.00592588
1550  522.016  11.7921  0.208673  0.00536922  0.0197523  0.00219446  0.0766854  0.00340326  0.0964377  0.00559772
1560  532.433  12.7338  0.209108  0.00580562  0.0188389  0.00242391  0.077567  0.00371021  0.0964059  0.00613412
1570  542.883  14.0237  0.210031  0.00636184  0.0177547  0.00257607  0.0786251  0.00402084  0.0963798  0.00659691
1580  553.389  14.723  0.211323  0.00668219  0.0165365  0.00269013  0.0798219  0.00418685  0.0963584  0.00687698
1590  563.967  14.7781  0.21287  0.00663814  0.0152221  0.00277137  0.0811183  0.00424034  0.0963404  0.00701171
1600  574.625  14.8812  0.214568  0.00662448  0.0138446  0.00276512  0.0824779  0.0042086  0.0963225  0.00697372
1610  585.37  14.9828  0.216351  0.00665101  0.0124425  0.00265935  0.083863  0.00412848  0.0963055  0.00678783
1620  596.207  14.4989  0.218256  0.00640935  0.0110586  0.00251896  0.0852337  0.00394074  0.0962922  0.00645971
1630  607.143  13.3201  0.220368  0.0058801  0.00973145  0.00238231  0.0865523  0.00365044  0.0962837  0.00603275
1640  618.191  12.0072  0.222721  0.00522158  0.00849953  0.00221124  0.0877853  0.00330619  0.0962848  0.00551743
1650  629.36  10.9431  0.225257  0.00473219  0.00738287  0.00197614  0.0889094  0.00296517  0.0962923  0.00494131
1660  640.659  9.78459  0.227841  0.0042588  0.0063908  0.00171746  0.0899139  0.0026046  0.0963046  0.00432206
1670  652.084  8.47147  0.230314  0.00372024  0.00551675  0.00149613  0.090799  0.00223981  0.0963158  0.00373594
1680  663.625  7.04498  0.232418  0.00332587  0.00475026  0.00129767  0.0915685  0.00186102  0.0963188  0.00315869
1690  675.26  6.08887  0.234047  0.00286306  0.0040811  0.00108276  0.0922271  0.00151279  0.0963082  0.00259555
1700  686.96  7.98438  0.235006  0.00278245  0.00350127  0.000844946  0.0927777  0.00121496  0.096279  0.0020599
1710  698.689  10.9147  0.235112  0.00375225  0.00300736  0.000640033  0.0932166  0.00127856  0.0962239  0.0019186
1720  710.395  14.6972  0.234013  0.00507285  0.00259036  0.000499952  0.0935444  0.00172949  0.0961348  0.00222944
1730  722.011  19.8006  0.231387  0.00681379  0.00223696  0.000402984  0.0937627  0.0023123  0.0959997  0.00271529
1740  733.45  26.1012  0.226745  0.00891353  0.00193195  0.000317633  0.0938787  0.00301507  0.0958107  0.0033327
1750  744.599  33.333  0.2197  0.0112828  0.00166856  0.000262652  0.093891  0.003832  0.0955596  0.00409465
1760  755.335  41.1747  0.210063  0.0138344  0.00144798  0.00028895  0.0938085  0.00478041  0.0952565  0.00506936
1770  765.525  49.0744  0.197714  0.0164991  0.00126544  0.000301905  0.0936413  0.0057492  0.0949067  0.00605111
1780  775.035  57.3547  0.182736  0.0191003  0.00111038  0.000289626  0.0934172  0.00670669  0.0945275  0.00699632
1790  783.735  65.4189  0.165195  0.021503  0.000973206  0.00024928  0.093165  0.00755345  0.0941382  0.00780273
1800  791.502  72.9898  0.14525  0.0237793  0.00084993  0.00018531  0.0929073  0.00834197  0.0937573  0.00852728
1810  798.217  80.0147  0.122958  0.0257416  0.000743936  0.000110674  0.0926626  0.00897107  0.0934065  0.00908174
1820  803.762  86.0803  0.0982945  0.0275687  0.000657906  6.66832e-005  0.0924425  0.00943235  0.0931004  0.00949904
1830  808.028  90.5978  0.0717174  0.0288018  0.00058835  7.24581e-005  0.0922751  0.00982673  0.0928635  0.00989919
1840  810.935  93.2461  0.0438544  0.0294728  0.000532698  7.97828e-005  0.0921788  0.00983259  0.0927115  0.00991238
1850  812.436  94.0617  0.0154863  0.0295695  0.000489999  0.000161834  0.0921619  0.00946789  0.0926519  0.00962972
1860  812.525  93.2995  -0.0126974  0.0292482  0.000462774  0.00026873  0.0922223  0.00883332  0.0926851  0.00910205
1870  811.222  90.9646  -0.0402159  0.0284265  0.000449806  0.000362165  0.0923584  0.00894914  0.0928082  0.00931131
1880  808.574  87.0083  -0.0665361  0.0271677  0.000450088  0.000453864  0.0925607  0.00881051  0.0930108  0.00926437
1890  804.647  81.6705  -0.0913979  0.025487  0.000462676  0.000519447  0.0928156  0.00837876  0.0932783  0.00889821
1900  799.519  75.2068  -0.114654  0.0234523  0.000494432  0.000550252  0.0931012  0.00772402  0.0935956  0.00827428
1910  793.274  68.1819  -0.136085  0.0212739  0.000552943  0.000514936  0.0933867  0.00695118  0.0939397  0.00746611
1920  786.008  60.9823  -0.155454  0.0190605  0.000645512  0.000457185  0.093647  0.00624793  0.0942925  0.00670511
1930  777.833  53.4154  -0.172435  0.0167203  0.000775753  0.000384113  0.0938595  0.0054897  0.0946352  0.00587381
1940  768.872  45.8097  -0.18685  0.0143112  0.000940574  0.000444188  0.0940087  0.0046811  0.0949493  0.00512529
1950  759.256  38.9613  -0.198677  0.0121282  0.00114276  0.000652693  0.0940857  0.0039328  0.0952285  0.00458549
1960  749.11  33.3574  -0.208037  0.0101946  0.00138069  0.000856433  0.0940814  0.00326055  0.0954621  0.00411698
1970  738.552  28.1573  -0.215237  0.00860752  0.00165731  0.00110667  0.0939927  0.00272798  0.09565  0.00383466
1980  727.679  23.3791  -0.220585  0.0072635  0.00197641  0.00140572  0.093824  0.00224805  0.0958004  0.00365377
1990  716.58  19.0205  -0.224341  0.00595127  0.00234548  0.0017488  0.093576  0.00256267  0.0959215  0.00431147
2000  705.325  15.2531  -0.226784  0.00471883  0.00277781  0.00209567  0.0932406  0.00303318  0.0960184  0.00512885
2010  693.979  11.7624  -0.227987  0.00486862  0.00329023  0.00247543  0.0927984  0.00349712  0.0960886  0.00597255
2020  682.604  10.8297  -0.227881  0.00534769  0.00389454  0.00287309  0.0922335  0.00402816  0.096128  0.00690126
2030  671.265  11.9318  -0.226581  0.00579901  0.00460534  0.00324441  0.0915364  0.00447561  0.0961417  0.00772002
2040  660.014  12.6282  -0.224331  0.00611913  0.00541576  0.00366435  0.0907225  0.00502715  0.0961383  0.00869151
2050  648.893  13.1883  -0.221406  0.00671737  0.00630515  0.00410822  0.0898189  0.00563174  0.0961241  0.00973996
2060  637.928  13.7466  -0.218144  0.00747493  0.0072483  0.00456972  0.0888554  0.00624914  0.0961037  0.0108189
2070  627.128  15.1617  -0.214765  0.00840724  0.00819701  0.00502526  0.0878795  0.0069293  0.0960765  0.0119546
2080  616.498  16.7493  -0.211332  0.00916797  0.00912435  0.00543782  0.0869182  0.00746325  0.0960425  0.0129011
2090  606.042  17.9845  -0.207739  0.00980446  0.0100318  0.00584972  0.085971  0.00805959  0.0960029  0.0139093
2100  595.773  19.2404  -0.203839  0.0104087  0.0109209  0.00615486  0.0850373  0.00851417  0.0959582  0.014669
2110  585.707  19.6527  -0.199619  0.010527  0.0118052  0.00628616  0.0841072  0.00863047  0.0959124  0.0149166
2120  575.857  19.7657  -0.195143  0.0103815  0.0126853  0.00630744  0.0831824  0.00865188  0.0958677  0.0149593
2130  566.236  19.5703  -0.190533  0.010162  0.0135366  0.00618489  0.082286  0.00841733  0.0958226  0.0146022
2140  556.844  19.2093  -0.185979  0.00962365  0.0143334  0.00594757  0.081446  0.00800349  0.0957794  0.0139511
2150  547.675  18.2565  -0.18163  0.00885137  0.0150367  0.0057081  0.0807035  0.00766588  0.0957402  0.013374
2160  538.716  16.5356  -0.177589  0.00826982  0.0156007  0.0054453  0.0801026  0.00728441  0.0957033  0.0127297
2170  529.948  15.3771  -0.173995  0.00772218  0.0159928  0.00517284  0.0796741  0.00694168  0.0956669  0.0121145
2180  521.345  14.6469  -0.171012  0.00745284  0.0161863  0.00491079  0.0794419  0.00663407  0.0956282  0.0115449
2190  512.875  13.9051  -0.168726  0.00729802  0.0161772  0.00456225  0.0794077  0.00621468  0.0955849  0.0107769
2200  504.5  13.3266  -0.167144  0.00674602  0.0160012  0.00407316  0.0795397  0.00554409  0.0955409  0.00961725
2210  496.189  11.9797  -0.166226  0.00591352  0.0157105  0.0035181  0.0797931  0.00472784  0.0955036  0.00824594
2220  487.91  10.7168  -0.165818  0.00609128  0.0153521  0.00291756  0.080126  0.00381429  0.0954781  0.00673185
2230  479.639  9.60103  -0.165913  0.00649737  0.0149488  0.00230145  0.0805151  0.00295115  0.095464  0.0052526
2240  471.352  9.35262  -0.166466  0.00675911  0.0145039  0.00179088  0.0809564  0.00297757  0.0954603  0.00476845
2250  463.031  9.68363  -0.167253  0.00691015  0.0140076  0.00148633  0.0814498  0.00294191  0.0954574  0.00442824
2260  454.669  9.90953  -0.168118  0.00691916  0.013436  0.00137752  0.0820149  0.00294662  0.0954509  0.00432414
2270  446.265  10.0069  -0.168935  0.00684618  0.0127717  0.00140605  0.0826698  0.00297674  0.0954416  0.0043828
2280  437.821  9.88559  -0.169711  0.00658124  0.0120151  0.0014945  0.083412  0.00296802  0.0954271  0.00446253
2290  429.336  9.82926  -0.170644  0.00611797  0.0111708  0.00151726  0.0842379  0.00292262  0.0954087  0.00443988
2300  420.799  9.40804  -0.171791  0.00566085  0.0102698  0.00135608  0.0851157  0.00280671  0.0953855  0.00416279
2310  412.202  8.61166  -0.173019  0.00543429  0.00937211  0.00130747  0.0859792  0.00264139  0.0953513  0.00394886
2320  403.547  8.09394  -0.174114  0.00530705  0.00852788  0.00122055  0.0867788  0.00241282  0.0953067  0.00363338
2330  394.845  8.36068  -0.174788  0.00505452  0.00777016  0.00110217  0.0874852  0.0021819  0.0952553  0.00328407
2340  386.124  9.58896  -0.174904  0.00505199  0.00711302  0.00096476  0.0880849  0.00194915  0.0951979  0.00291391
